bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Oncotype DX Breast Cancer Assay,C52159,Oncotype DX Breast Cancer Assay (C52159),C18194,Oncology Standards;Breast Cancer TAUG;Diagnostic Tests;Diagnostic Assays;Diagnostic Procedures;Gene Expression Analysis;Assays,Oncotype DX,Quantitative;Narrative,"A diagnostic assay that quantifies the likelihood of breast cancer recurrence in women with newly diagnosed, early stage breast cancer. In addition to predicting distant disease recurrence, Oncotype DX also assesses the benefit from certain types of chemotherapy. The assay, performed using formalin-fixed, paraffin-embedded tumor tissue, analyzes the expression of a panel of 21 genes and the results are provided as a Recurrence Score (0-100). The gene panel was selected and the Recurrence Score calculation was derived through extensive laboratory testing and multiple independent clinical development studies. Oncotype DX is validated for use in breast cancer patients whose disease is newly diagnosed, stage I or II, node-negative, estrogen receptor-positive and who will be treated with tamoxifen.",1,Molecular Diagnostic Method (C18194); Oncotype DX Breast Cancer Assay (C52159),6
Organ Craniocaudal Length Measurement,C135509,Organ Craniocaudal Length Measurement (C135509),C25334,Findings;Clinical Test Result;Urinary System Findings,Organ Vertical Length;ORVERLN,Quantitative,The linear extent along the craniocaudal axis from one end of an organ to the other end.,1,Length (C25334); Organ Craniocaudal Length Measurement (C135509),6
Organ State,C135508,Organ State (C135508),,Findings;Status;Medical Status,,,A condition or state of an organ at a particular time.,0,Organ State (C135508),0
Overall Response,C96613,Overall Response (C96613),C50995,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;RECIST 1.1;iRECIST;LUGANO CLASSIFICATION;RANO;IRANO 2015;PONTE-DI-LEGNO CONSORTIUM 2022;RAJKUMAR MYELOMA 2011,OVRLRESP,Nominal,An assessment of the overall response of the disease to the therapy.,1,Disease Response (C50995); Overall Response (C96613),6
Overall Survival,C125201,Overall Survival (C125201),,Oncology Standards;Breast Cancer TAUG;Disease Response;Disease Response Criteria;Survival,Overall Survival Time,Temporal,A measure of the time until death from any cause.,0,Overall Survival (C125201),5
Oxygen Saturation Measurement,C60832,Oxygen Saturation Measurement (C60832),C18020,Vital Signs;Oxygen Saturation Measurements;Oximetry Tests,SpO2;OXYSAT;O2 Saturation;Hemoglobin Saturation;Oximetry,Quantitative,The measurement of the ratio of oxygenated hemoglobin to total hemoglobin in the blood.,1,Diagnostic Procedure (C18020); Oxygen Saturation Measurement (C60832),6
PD-L1 Positive,C128554,PD-L1 Positive (C128554),C177692,Oncology Standards;Laboratory Tests;Immunology Tests;Genetic Testing;Gene Expression Analysis;Gene Products;Genetic Variation;Genetic Variation Analysis;Breast Cancer TAUG,B7 Homolog 1 Positive;B7-H Positive;B7H1 Positive;CD274 Antigen Positive;CD274 Molecule Positive;CD274 Positive;Expression of PD-L1;PD-L1 Positive;PD-L1+;PDCD1L1 Positive;PDCD1LG1 Positive;PDL1 Positive;Positive;Programmed Cell Death 1 Ligand 1 Positive,Ordinal,An immunohistochemical test result that indicates expression of PD-L1 in a tissue sample of a primary or metastatic malignant neoplasm.,1,Expression Positive (C177692); PD-L1 Positive (C128554),7
Pacemaker ECG Assessment,C111285,Pacemaker ECG Assessment (C111285),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,PACEMAKR;Pacemaker,Nominal,"An electrocardiographic assessment of the rate of firing of a an artificial, mechanical pacemaker.",1,Electrocardiogram Test (C83146); Pacemaker ECG Assessment (C111285),7
Partial Pressure Arterial Oxygen to Fraction Inspired Oxygen Ratio Measurement,C119293,Partial Pressure Arterial Oxygen to Fraction Inspired Oxygen Ratio Measurement (C119293),C82624,Laboratory Tests;Blood Oxygen Levels,Horowitz Index;Carrico index;P/F ratio;Partial Pressure Arterial Oxygen to Fraction Inspired Oxygen Ratio Measurement;PO2FIO2;PAO2/FIO2;PP Arterial O2/Fraction Inspired O2,Quantitative,The determination of the ratio of the pressure of oxygen dissolved in arterial blood to the percentage oxygen of an inhaled mixture of gasses in a biological specimen.,2,Chemistry Test (C49237); Gas Measurement (C82624); Partial Pressure Arterial Oxygen to Fraction Inspired Oxygen Ratio Measurement (C119293),3
Pathology Result,C125581,Pathology Result (C125581),,Laboratory Tests,Pathology Examination Result,,The outcome of a pathologic examination.,0,Pathology Result (C125581),0
Peeling Indicator,C154883,Peeling Indicator (C154883),C119241,Reproductive Findings;Clinical Findings Indicator;Indicator,PEELIND,Ordinal,An indication as to whether there is the presence of peeling.,1,Symptom Indicator (C119241); Peeling Indicator (C154883),4
Peptide Hormone Measurement,C75385,Peptide Hormone Measurement (C75385),C74742,Laboratory Tests;Gene Products,,,The determination of the amount of any peptide hormone present in a sample.,1,Hormone Measurement (C74742); Peptide Hormone Measurement (C75385),0
Percentage of in situ Carcinoma,C123559,Percentage of in situ Carcinoma (C123559),C35867,Oncology Standards;Disease Response;Tumor Results;Tumor Measurements;Breast Cancer TAUG,PCTISCA,Quantitative,A relative measurement (percentage) of in situ component present in a carcinoma compared to the entire malignant cellular proliferation.,1,Morphologic Finding (C35867); Percentage of in situ Carcinoma (C123559),7
Perpendicular,C96557,Perpendicular (C96557),,Findings;Properties,,,At a right angle to a given line or plane.,0,Perpendicular (C96557),0
Personal Attribute,C19332,Personal Attribute (C19332),,Musculoskeletal Finding;Personal Attribute,,,The distinguishing qualities or prominent aspects of an individual person.,0,Personal Attribute (C19332),0
Phosphate Measurement,C64857,Phosphate Measurement (C64857),C74946,Laboratory Tests;Chemistry Tests;Electrolyte Measurements,Phosphorus;Phosphate,Quantitative;Ordinal,A quantitative measurement of the amount of phosphate present in a sample.,2,Chemistry Test (C49237); Electrolyte Measurement (C74946); Phosphate Measurement (C64857),4
Physical Examination Finding,C83119,Physical Examination Finding (C83119),,Physical Examination Finding,,,"The result of an evaluation of the body and its functions using visual inspection, palpation, percussion, or auscultation that is performed to determine the presence, absence, or degree of a condition.",0,Physical Examination Finding (C83119),0
Physical Examination Findings of New or Worsening Heart Failure,C119233,Physical Examination Findings of New or Worsening Heart Failure (C119233),C83119,Findings About Cardiovascular Events;Cardiovascular System Finding;Laboratory Test Result,HFPEFNW;Heart Failure New/Worsening PE Findings,Nominal;Ordinal,A description of the physical examination evidence of heart failure that can be classified as new or worsening.,1,Physical Examination Finding (C83119); Physical Examination Findings of New or Worsening Heart Failure (C119233),6
Physical Property,C158424,Physical Property (C158424),,Laboratory Tests;Physical Property,,,Any of the characteristics that define the nature of matter or forces that act upon it.,0,Physical Property (C158424),0
Physical Strength,C87802,Physical Strength (C87802),,Musculoskeletal Finding;Physical Strength,,,Degree of intensity or force in regard to a physical activity.,0,Physical Strength (C87802),0
Physician Decision,C48250,Physician Decision (C48250),,Subject Disposition;Protocol Disposition Events,,Nominal,"A position, opinion or judgment reached after consideration by a physician with reference to subject.",0,Physician Decision (C48250),5
Platelet Count,C51951,Platelet Count (C51951),C28133,Laboratory Tests;Hematology Tests,Thrombocytes;Platelets;Anucleated Thrombocytes,Quantitative,The determination of the number of platelets in a biospecimen.,2,Hematology Test (C49286); Blood Cell Count (C28133); Platelet Count (C51951),4
Pneumonia Indicator,C171521,Pneumonia Indicator (C171521),C181043,Clinical Findings Indicators;Respiratory Findings,PNEUMIND,Nominal,An indication as to whether pneumonia has occurred.,1,Clinical Findings Indicator (C181043); Pneumonia Indicator (C171521),2
Poikilocyte Measurement,C79602,Poikilocyte Measurement (C79602),C51946,Laboratory Tests;Hematology Tests;Blood Cell Counts;Erythrocyte Counts,POIKILO;Poikilocytes,Ordinal,The determination of the number of poikilocytes present in a sample.,3,Hematology Test (C49286); Blood Cell Count (C28133); Erythrocyte Count (C51946); Poikilocyte Measurement (C79602),3
Polychromasia,C64803,Polychromasia (C64803),C35553,Laboratory Tests;Hematology Tests;Abnormal Blood Chemistry and Hematology Test Results,POLYCHR,Quantitative;Ordinal,The reaction of red cells to stain as indicated by the appearance of bluish or grayish colored erythrocytes.,1,Abnormal Blood Chemistry and Hematology Test Result (C35553); Polychromasia (C64803),3
Polychromatic Erythrocyte Count,C199683,Polychromatic Erythrocyte Count (C199683),C51946,Laboratory Tests;Hematology Tests;Blood Cell Counts;Erythrocyte Counts,Immature Erythrocytes;Polychromatic Erythrocytes;PCE,Ordinal,The determination of the polychromatic erythrocytes in a sample.,3,Hematology Test (C49286); Blood Cell Count (C28133); Erythrocyte Count (C51946); Polychromatic Erythrocyte Count (C199683),3
Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement (C200008),C51946,Laboratory Tests;Hematology Tests;Erythrocyte Counts;Blood Cell Count Ratio Measurements,Immature Erythrocytes/Erythrocytes;Polychromatic Erythrocytes/Erythrocytes;Reticulocytes/Erythrocytes;PCERBC,Quantitative,The determination of the ratio of the polychromatic erythrocytes to total erythrocytes in a sample. The measurement may be expressed as a ratio or percentage.,3,Hematology Test (C49286); Blood Cell Count (C28133); Erythrocyte Count (C51946); Polychromatic Erythrocytes to Erythrocytes Ratio Measurement (C200008),4
Positron Emission Tomography,C17007,Positron Emission Tomography (C17007),C17369,Diagnostic Imaging;Medical Imaging;Diagnostic Procedures;Procedures;Breast Cancer TAUG,Medical Imaging;PET;PET SCAN;PET Scan;PET scan;PT;Pet Scan;Positron Emission Tomography Scan;Positron emission tomography (procedure);Positron-Emission Tomography;positron emission tomography scan;proton magnetic resonance spectroscopic imaging,Nominal,"A technique for measuring the gamma radiation produced by collisions of electrons and positrons (anti-electrons) within living tissue. In positron emission tomography (PET), a subject is given a dose of a positron-emitting radionuclide attached to a metabolically active substance (for example, 2-fluoro-2-deoxy-D-glucose (FDG), which is similar to a naturally occurring sugar, glucose, with the addition of a radioactive fluorine atom). When living tissue containing the positron emitter is bombarded by electrons, gamma radiation produced by collisions of electrons and positrons is detected by a scanner, revealing in fine detail the tissue location of the metabolically-active substance administered.",1,Imaging Procedure (C17369); Positron Emission Tomography (C17007),11
Post-Partum Indicator,C198358,Post-Partum Indicator (C198358),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,PPRTIND,Ordinal,An indication as to whether the subject is in the stages of recovery post pregnancy and birth event.,1,Indicator (C25180); Post-Partum Indicator (C198358),2
Potassium Measurement,C64853,Potassium Measurement (C64853),C74946,Laboratory Tests;Chemistry Tests;Electrolyte Measurements,Potassium;K,Quantitative,A quantitative measurement of the amount of potassium present in a sample.,2,Chemistry Test (C49237); Electrolyte Measurement (C74946); Potassium Measurement (C64853),4
Pregnancy Confirmed Indicator,C122192,Pregnancy Confirmed Indicator (C122192),C139264,Reproductive Findings;Clinical Findings Indicator;Indicator,PCONFIND,Ordinal,Specifies whether the subject's pregnancy has been confirmed.,2,Indicator (C25180); Pregnancy Indicator (C139264); Pregnancy Confirmed Indicator (C122192),2
Pregnancy End Date,C163558,Pregnancy End Date (C163558),,Reproductive Findings;End Date,PRGENDTC;Date Pregnancy Ended,Temporal,The date on which the pregnancy ended.,0,Pregnancy End Date (C163558),2
Pregnancy Finding,C92720,Pregnancy Finding (C92720),,Reproductive Findings,,,"Symptoms, signs, diagnostic examinations or a test results in a pregnant mother.",0,Pregnancy Finding (C92720),0
