package_date,bc_id,sdtmig_start_version,sdtmig_end_version,domain,vlm_source,vlm_group_id,short_name,sdtm_variable,dec_id,nsv_flag,codelist,codelist_submission_value,subset_codelist,value_list,assigned_term,assigned_value,role,subject,linking_phrase,predicate_term,object,data_type,length,format,significant_digits,mandatory_variable,mandatory_value,origin_type,origin_source,comparator,vlm_target
2025-07-01,C105589,3-2,,LB,LB.LBTESTCD,VLDLSERPL,VLDL Cholesterol in Serum or Plasma,LBFAST,C93566,N,C66742,NY,NY_NY,N;Y,,,Qualifier,LBFAST,is the subject's fasting status during the performance of the test in,IS_SUBJECT_STATE_FOR,LBTESTCD,,,,,N,N,,,,
2025-07-01,C105589,3-2,,LB,LB.LBTESTCD,VLDLSERPL,VLDL Cholesterol in Serum or Plasma,LBDTC,C82515,N,,,,,,,Timing,LBDTC,is the start date for,IS_TIMING_FOR,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBTESTCD,,N,C65047,LBTESTCD,,,C51948,WBC,Topic,LBTESTCD,is the code for the value in,IS_DECODED_BY,LBTEST,,,,,Y,N,,,EQ,
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBTEST,,N,C67154,LBTEST,,,C51948,Leukocytes,Qualifier,LBTEST,decodes the value in,DECODES,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBCAT,,N,,,,,,HEMATOLOGY,Qualifier,LBCAT,groups values in,GROUPS,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBORRES,C70856,N,,,,,,,Qualifier,LBORRES,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBORRESU,C67391,N,C71620,UNIT,,10^9/L,,,Qualifier,LBORRESU,is the unit for the value in,IS_UNIT_FOR,LBORRES,,,,,Y,N,,,,Y
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBSTRESC,C70856,N,,,,,,,Qualifier,LBSTRESC,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBSTRESN,C70856,N,,,,,,,Qualifier,LBSTRESN,is the result of the test in,IS_RESULT_OF,LBTESTCD,float,12.0,12.4,4.0,Y,N,Collected,Vendor,,Y
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBSTRESU,C67391,N,C71620,UNIT,,,C67255,10^9/L,Qualifier,LBSTRESU,is the unit for the value in,IS_UNIT_FOR,LBSTRESN,,,,,Y,N,,,,Y
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBLOINC,,N,,,,,,26464-8,Qualifier,LBLOINC,identifies an observation described by,IDENTIFIES_OBSERVATION,LBTESTCD,,,,,N,N,,,,
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBSPEC,C70713,N,C78734,SPECTYPE,,,C12434,BLOOD,Qualifier,LBSPEC,is the specimen tested in,IS_SPECIMEN_TESTED_IN,LBTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBFAST,C93566,N,C66742,NY,NY_NY,N;Y,,,Qualifier,LBFAST,is the subject's fasting status during the performance of the test in,IS_SUBJECT_STATE_FOR,LBTESTCD,,,,,N,N,,,,
2025-07-01,C51948,3-2,,LB,LB.LBTESTCD,WBCBLD,Leukocyte Count in Blood,LBDTC,C82515,N,,,,,,,Timing,LBDTC,is the start date for,IS_TIMING_FOR,LBTESTCD,,,,,Y,N,,,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTFREE,Medical History Free Text Format,MHTERM,C83118,N,,,,,,,Topic,MHTERM,is original text for,IS_ORIGINAL_TEXT_FOR,MHDECOD,text,200.0,,,Y,Y,Collected,Investigator,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTFREE,Medical History Free Text Format,MHDECOD,C83346,N,,,,,,,Qualifier,MHDECOD,is a dictionary-derived term for the value in,IS_DERIVED_FROM,MHTERM,text,200.0,,,Y,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTFREE,Medical History Free Text Format,MHCAT,C83018,N,,,,,,,Qualifier,MHCAT,groups values in,GROUPS,MHTERM,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTFREE,Medical History Free Text Format,MHSCAT,C83143,N,,,,,,,Qualifier,MHSCAT,values are grouped by,IS_GROUPED_BY,MHCAT,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTFREE,Medical History Free Text Format,MHSTDTC,C83338,N,,,,,,,Timing,MHSTDTC,is the start date for,IS_TIMING_FOR,MHTERM,datetime,,,,N,N,Collected,Investigator,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTFREE,Medical History Free Text Format,MHENDTC,C83330,N,,,,,,,Timing,MHENDTC,is the end date for,IS_TIMING_FOR,MHTERM,datetime,,,,N,N,Collected,Investigator,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTFREE,Medical History Free Text Format,MHENRF,C82557,N,C66728,STENRF,,BEFORE;DURING;DURING/AFTER;AFTER;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTFREE,Medical History Free Text Format,MHENRTPT,C82558,N,C66728,STENRF,,BEFORE;COINCIDENT;AFTER;ONGOING;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTFREE,Medical History Free Text Format,MHENTPT,C82574,N,,,,,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTPRESP,Medical History Prespecified,MHTERM,C83118,N,,,,,,,Topic,MHTERM,is original text for,IS_ORIGINAL_TEXT_FOR,MHDECOD,text,200.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTPRESP,Medical History Prespecified,MHDECOD,C83346,N,,,,,,,Qualifier,MHDECOD,is a dictionary-derived term for the value in,IS_DERIVED_FROM,MHTERM,text,200.0,,,Y,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTPRESP,Medical History Prespecified,MHPRESP,C87897,N,C66742,NY,NY_Y,Y,,,Qualifier,MHPRESP,indicates pre-specification of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTPRESP,Medical History Prespecified,MHOCCUR,C83067,N,C66742,NY,NY_NY,N;Y,,,Qualifier,MHOCCUR,indicates occurrence of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,N,Collected,Investigator,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTPRESP,Medical History Prespecified,MHCAT,C83018,N,,,,,,,Qualifier,MHCAT,groups values in,GROUPS,MHTERM,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTPRESP,Medical History Prespecified,MHSCAT,C83143,N,,,,,,,Qualifier,MHSCAT,values are grouped by,IS_GROUPED_BY,MHCAT,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTPRESP,Medical History Prespecified,MHENRF,C82557,N,C66728,STENRF,,BEFORE;DURING;DURING/AFTER;AFTER;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTPRESP,Medical History Prespecified,MHENRTPT,C82558,N,C66728,STENRF,,BEFORE;COINCIDENT;AFTER;ONGOING;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MEDHISTPRESP,Medical History Prespecified,MHENTPT,C82574,N,,,,,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHTERM,C83118,N,,,,,,ALZHEIMER'S DISEASE,Topic,MHTERM,is original text for,IS_ORIGINAL_TEXT_FOR,MHDECOD,text,200.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHDECOD,C83346,N,,,,,,DEMENTIA ALZHEIMER'S TYPE,Qualifier,MHDECOD,is a dictionary-derived term for the value in,IS_DERIVED_FROM,MHTERM,text,200.0,,,Y,N,Assigned,Sponsor,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHPTCD,,N,,,,,,10012271,Qualifier,,,,,integer,8.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHLLT,,N,,,,,,ALZHEIMER'S DISEASE,Qualifier,,,,,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHLLTCD,,N,,,,,,10001896,Qualifier,,,,,integer,8.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHEVDTYP,,N,C124301,MHEDTTYP,,,C124353,SYMPTOM ONSET,Qualifier,MHEVDTYP,is the aspect of the event used to define the date in,SPECIFIES,MHSTDTC,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHPRESP,C171000,N,C66742,NY,NY_Y,Y,,,Qualifier,MHPRESP,indicates pre-specification of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHOCCUR,C127786,N,C66742,NY,NY_NY,N;Y,,,Qualifier,MHOCCUR,indicates occurrence of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,N,Collected,Investigator,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHSTDTC,,N,,,,,,,Timing,MHSTDTC,is the start date for,IS_TIMING_FOR,MHTERM,text,,,,N,N,Collected,Investigator,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHENRF,C82557,N,C66728,STENRF,,BEFORE;DURING;DURING/AFTER;AFTER;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHENRTPT,C82558,N,C66728,STENRF,,BEFORE;COINCIDENT;AFTER;ONGOING;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-4,,MH,MH.MHTERM,MHALZHEIMERS,Medical History Prespecified: Alzheimer's Disease,MHENTPT,C82574,N,,,,,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHTERM,C83118,N,,,,,,MARKED DEFICIT IN ATTENTION AND/OR FLUCTUATIONS IN LEVEL OF ATTENTION OR ALERTNESS; CONFUSIONAL EPISODES,Topic,MHTERM,is original text for,IS_ORIGINAL_TEXT_FOR,MHDECOD,text,200.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHDECOD,C83346,N,,,,,,CONFUSIONAL STATE,Qualifier,MHDECOD,is a dictionary-derived term for the value in,IS_DERIVED_FROM,MHTERM,text,200.0,,,Y,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHPTCD,,N,,,,,,10010305,Qualifier,,,,,integer,8.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHLLT,,N,,,,,,MENTAL CONFUSION,Qualifier,,,,,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHLLTCD,,N,,,,,,10027350,Qualifier,,,,,integer,8.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHCAT,C25372,N,,,,,,ALZHEIMER'S DISEASE,Qualifier,MHCAT,groups values in,GROUPS,MHTERM,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHSCAT,C25692,N,,,,,,CLINICAL FEATURES OF ALZHEIMER'S DISEASE,Qualifier,MHSCAT,values are grouped by,IS_GROUPED_BY,MHCAT,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHPRESP,C171000,N,C66742,NY,NY_Y,Y,,,Qualifier,MHPRESP,indicates pre-specification of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHOCCUR,C127786,N,C66742,NY,NY_NY,N;Y,,,Qualifier,MHOCCUR,indicates occurrence of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,N,Collected,Investigator,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHENRF,C82557,N,C66728,STENRF,,BEFORE;DURING;DURING/AFTER;AFTER;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHENRTPT,C82558,N,C66728,STENRF,,BEFORE;COINCIDENT;AFTER;ONGOING;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHCONFUSIONALEPISODES,Medical History Prespecified: Confusional Episodes,MHENTPT,C82574,N,,,,,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHTERM,C83118,N,,,,,,ESSENTIAL TREMOR,Topic,MHTERM,is original text for,IS_ORIGINAL_TEXT_FOR,MHDECOD,text,200.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHDECOD,C83346,N,,,,,,ESSENTIAL TREMOR,Qualifier,MHDECOD,is a dictionary-derived term for the value in,IS_DERIVED_FROM,MHTERM,text,200.0,,,Y,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHPTCD,,N,,,,,,10015496,Qualifier,,,,,integer,8.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHLLT,,N,,,,,,ESSENTIAL TREMOR,Qualifier,,,,,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHLLTCD,,N,,,,,,10015496,Qualifier,,,,,integer,8.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHCAT,C25372,N,,,,,,ALZHEIMER'S DISEASE,Qualifier,MHCAT,groups values in,GROUPS,MHTERM,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHSCAT,C25692,N,,,,,,CLINICAL FEATURES OF ALZHEIMER'S DISEASE,Qualifier,MHSCAT,values are grouped by,IS_GROUPED_BY,MHCAT,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHPRESP,C171000,N,C66742,NY,NY_Y,Y,,,Qualifier,MHPRESP,indicates pre-specification of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHOCCUR,C127786,N,C66742,NY,NY_NY,N;Y,,,Qualifier,MHOCCUR,indicates occurrence of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,N,Collected,Investigator,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHENRF,C82557,N,C66728,STENRF,,BEFORE;DURING;DURING/AFTER;AFTER;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHENRTPT,C82558,N,C66728,STENRF,,BEFORE;COINCIDENT;AFTER;ONGOING;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOR,Medical History Prespecified: Essential Tremor,MHENTPT,C82574,N,,,,,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOREXPYR,Medical History Prespecified: Essential Tremor,MHTERM,C83118,N,,,,,,ESSENTIAL TREMOR,Topic,MHTERM,is original text for,IS_ORIGINAL_TEXT_FOR,MHDECOD,text,200.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOREXPYR,Medical History Prespecified: Essential Tremor,MHDECOD,C83346,N,,,,,,,Qualifier,MHDECOD,is a dictionary-derived term for the value in,IS_DERIVED_FROM,MHTERM,text,200.0,,,Y,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOREXPYR,Medical History Prespecified: Essential Tremor,MHCAT,C25372,N,,,,,,ALZHEIMER'S DISEASE,Qualifier,MHCAT,groups values in,GROUPS,MHTERM,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOREXPYR,Medical History Prespecified: Essential Tremor,MHSCAT,C25692,N,,,,,,EXTRAPYRAMIDAL FINDINGS,Qualifier,MHSCAT,values are grouped by,IS_GROUPED_BY,MHCAT,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOREXPYR,Medical History Prespecified: Essential Tremor,MHPRESP,C171000,N,C66742,NY,NY_Y,Y,,,Qualifier,MHPRESP,indicates pre-specification of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOREXPYR,Medical History Prespecified: Essential Tremor,MHOCCUR,C127786,N,C66742,NY,NY_NY,N;Y,,,Qualifier,MHOCCUR,indicates occurrence of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,N,Collected,Investigator,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOREXPYR,Medical History Prespecified: Essential Tremor,MHENRF,C82557,N,C66728,STENRF,,BEFORE;DURING;DURING/AFTER;AFTER;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOREXPYR,Medical History Prespecified: Essential Tremor,MHENRTPT,C82558,N,C66728,STENRF,,BEFORE;COINCIDENT;AFTER;ONGOING;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHESSENTIALTREMOREXPYR,Medical History Prespecified: Essential Tremor,MHENTPT,C82574,N,,,,,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHTERM,C83118,N,,,,,,EXTRAPYRAMIDAL FEATURES WITHOUT A RESTING TREMOR,Topic,MHTERM,is original text for,IS_ORIGINAL_TEXT_FOR,MHDECOD,text,200.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHDECOD,C83346,N,,,,,,EXTRAPYRAMIDAL DISORDER,Qualifier,MHDECOD,is a dictionary-derived term for the value in,IS_DERIVED_FROM,MHTERM,text,200.0,,,Y,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHPTCD,,N,,,,,,10015832,,,,,,,,,,N,N,,,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHLLT,,N,,,,,,EXTRAPYRAMIDAL SYMPTOMS,,,,,,,,,,N,N,,,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHLLTCD,,N,,,,,,10015835,,,,,,,,,,N,N,,,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHCAT,C25372,N,,,,,,ALZHEIMER'S DISEASE,Qualifier,MHCAT,groups values in,GROUPS,MHTERM,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHSCAT,C25692,N,,,,,,CLINICAL FEATURES OF ALZHEIMER'S DISEASE,Qualifier,MHSCAT,values are grouped by,IS_GROUPED_BY,MHCAT,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHPRESP,C171000,N,C66742,NY,NY_Y,Y,,,Qualifier,MHPRESP,indicates pre-specification of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHOCCUR,C127786,N,C66742,NY,NY_NY,N;Y,,,Qualifier,MHOCCUR,indicates occurrence of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,N,Collected,Investigator,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHENRF,C82557,N,C66728,STENRF,,BEFORE;DURING;DURING/AFTER;AFTER;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHENRTPT,C82558,N,C66728,STENRF,,BEFORE;COINCIDENT;AFTER;ONGOING;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHEXTRAPYRAMIDAL,Medical History Prespecified: Extrapyramidal Features,MHENTPT,C82574,N,,,,,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHFACIALMASKING,Medical History Prespecified: Facial Masking,MHTERM,C83118,N,,,,,,FACIAL MASKING,Topic,MHTERM,is original text for,IS_ORIGINAL_TEXT_FOR,MHDECOD,text,200.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHFACIALMASKING,Medical History Prespecified: Facial Masking,MHDECOD,C83346,N,,,,,,,Qualifier,MHDECOD,is a dictionary-derived term for the value in,IS_DERIVED_FROM,MHTERM,text,200.0,,,Y,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHFACIALMASKING,Medical History Prespecified: Facial Masking,MHCAT,C25372,N,,,,,,ALZHEIMER'S DISEASE,Qualifier,MHCAT,groups values in,GROUPS,MHTERM,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHFACIALMASKING,Medical History Prespecified: Facial Masking,MHSCAT,C25692,N,,,,,,EXTRAPYRAMIDAL FINDINGS,Qualifier,MHSCAT,values are grouped by,IS_GROUPED_BY,MHCAT,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHFACIALMASKING,Medical History Prespecified: Facial Masking,MHPRESP,C171000,N,C66742,NY,NY_Y,Y,,,Qualifier,MHPRESP,indicates pre-specification of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,Y,Assigned,Sponsor,,
2025-07-01,C200145,3-2,,MH,MH.MHTERM,MHFACIALMASKING,Medical History Prespecified: Facial Masking,MHOCCUR,C127786,N,C66742,NY,NY_NY,N;Y,,,Qualifier,MHOCCUR,indicates occurrence of the value in,IS_INDICATOR_FOR,MHTERM,text,1.0,,,Y,N,Collected,Investigator,,
