package_date,bc_id,vlm_group_id,standard,standard_start_version,standard_end_version,domain,crf_group_id,implementation_option,scenario,categories,short_name,crf_item,variable_name,dec_id,question_text,prompt,completion_instructions,order_number,mandatory_variable,data_type,length,significant_digits,display_hidden,derived_variable,derivation_description,codelist,codelist_submission_value,value_list,value_display_list,selection_type,prepopulated_term,prepopulated_code,sdtm_target_variable,sdtm_annotation,sdtm_mapping
2025-12-31,C81997,NEUTSGBLD,CDASHIG,2-3,,LB,NEUTSGBLD_DENORMALIZED,Denormalized,Local Processing,,Segmented Neutrophils in Blood (Denormalized),NEUTSG_LBSPEC,LBSPEC,C70713,,Specimen Material,,5,Y,text,100,,N,N,,C78734,SPECTYPE,,,,BLOOD,C12434,LBSPEC,LBSPEC = BLOOD,
2025-12-31,C81997,NEUTSGBLD,CDASHIG,2-3,,LB,NEUTSGBLD_DENORMALIZED,Denormalized,Local Processing,,Segmented Neutrophils in Blood (Denormalized),NEUTSG_LBFAST,LBFAST,C93566,Was the subject fasting?,,,6,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C81997,NEUTSGBLD,CDASHIG,2-3,,LB,NEUTSGBLD_DENORMALIZED,Denormalized,Local Processing,,Segmented Neutrophils in Blood (Denormalized),NEUTSG_LBORRES,LBORRES,C70856,,"Neutrophils, Segmented",,7,Y,decimal,8,2.0,N,N,,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = NEUTSG,
2025-12-31,C81997,NEUTSGBLD,CDASHIG,2-3,,LB,NEUTSGBLD_DENORMALIZED,Denormalized,Local Processing,,Segmented Neutrophils in Blood (Denormalized),NEUTSG_LBORRESU,LBORRESU,C67391,,Unit,,8,Y,text,20,,N,N,,C71620,UNIT,,,,10^9/L,C67255,LBORRESU;LBTESTCD;LBTEST,LBORRESU = 10^9/L when LBTESTCD = NEUTSG,
2025-12-31,C81997,NEUTSGBLD,CDASHIG,2-3,,LB,NEUTSGBLD_DENORMALIZED,Denormalized,Local Processing,,Segmented Neutrophils in Blood (Denormalized),NEUTSG_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,,9,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C81997,NEUTSGBLD,CDASHIG,2-3,,LB,NEUTSGBLD_DENORMALIZED,Denormalized,Local Processing,,Segmented Neutrophils in Blood (Denormalized),NEUTSG_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,,10,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C81997,NEUTSGBLD,CDASHIG,2-3,,LB,NEUTSGBLD_DENORMALIZED,Denormalized,Local Processing,,Segmented Neutrophils in Blood (Denormalized),NEUTSG_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,,11,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBCAT,LBCAT,,,Lab Panel Name,,1,N,text,100,,Y,N,,,,,,,HEMATOLOGY,,LBCAT,LBCAT = HEMATOLOGY,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,,2,N,text,100,,Y,N,,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBNAM,LBNAM,,What was the name of the laboratory used?,,,3,N,text,200,,N,N,,,,,,,,,LBNAM,LBNAM,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBDAT,LBDAT,C82515,,Specimen Collection Date,,4,N,date,10,,N,N,,,,,,,,,LBDTC,LBDTC,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBSPEC,LBSPEC,C70713,,Specimen Material,,5,Y,text,100,,N,N,,C78734,SPECTYPE,,,,BLOOD,C12434,LBSPEC,LBSPEC = BLOOD,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBFAST,LBFAST,C93566,Was the subject fasting?,,,6,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBORRES,LBORRES,C70856,,"Neutrophils, Segmented/Leukocytes",,7,Y,decimal,8,2.0,N,N,,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = NEUTSGLE,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBORRESU,LBORRESU,C48570,,Unit,,8,Y,text,20,,N,N,,C71620,UNIT,,,,%,C25613,LBORRESU;LBTESTCD;LBTEST,LBORRESU = % when LBTESTCD = NEUTSGLE,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,,9,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,,10,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C82045,NEUTSGLEBLD,CDASHIG,2-3,,LB,NEUTSGLEBLD_DENORMALIZED,Denormalized,Local Processing,,"Neutrophils, Segmented/Leukocytes in Blood (Denormalized)",NEUTSGLE_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,,11,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C147403,NICOTINESERPL,CDASHIG,2-3,,LB,NICOTINESERPL_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Serum/Plasma (Denormalized),NICOTINE_LBCAT,LBCAT,,,Lab Panel Name,,1,N,text,100,,Y,N,,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C147403,NICOTINESERPL,CDASHIG,2-3,,LB,NICOTINESERPL_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Serum/Plasma (Denormalized),NICOTINE_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,,2,N,text,100,,Y,N,,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C147403,NICOTINESERPL,CDASHIG,2-3,,LB,NICOTINESERPL_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Serum/Plasma (Denormalized),NICOTINE_LBNAM,LBNAM,,What was the name of the laboratory used?,,,3,N,text,200,,N,N,,,,,,,,,LBNAM,LBNAM,
2025-12-31,C147403,NICOTINESERPL,CDASHIG,2-3,,LB,NICOTINESERPL_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Serum/Plasma (Denormalized),NICOTINE_LBDAT,LBDAT,C82515,,Specimen Collection Date,,4,N,date,10,,N,N,,,,,,,,,LBDTC,LBDTC,
2025-12-31,C147403,NICOTINESERPL,CDASHIG,2-3,,LB,NICOTINESERPL_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Serum/Plasma (Denormalized),NICOTINE_LBSPEC,LBSPEC,C70713,,Specimen Material,,5,Y,text,100,,N,N,,C78734,SPECTYPE,,,,SERUM OR PLASMA,C105706,LBSPEC,LBSPEC = SERUM OR PLASMA,
2025-12-31,C147403,NICOTINESERPL,CDASHIG,2-3,,LB,NICOTINESERPL_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Serum/Plasma (Denormalized),NICOTINE_LBORRES,LBORRES,C70856,,Nicotine,,6,Y,decimal,8,2.0,N,N,,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = NICOTINE,
2025-12-31,C147403,NICOTINESERPL,CDASHIG,2-3,,LB,NICOTINESERPL_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Serum/Plasma (Denormalized),NICOTINE_LBORRESU,LBORRESU,C48207,,Unit,,7,Y,text,20,,N,N,,C71620,UNIT,mg/L;ug/L;nmol/L;umol/L,mg/L;ug/L;nmol/L;umol/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = NICOTINE,
2025-12-31,C147403,NICOTINESERPL,CDASHIG,2-3,,LB,NICOTINESERPL_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Serum/Plasma (Denormalized),NICOTINE_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,,8,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C147403,NICOTINESERPL,CDASHIG,2-3,,LB,NICOTINESERPL_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Serum/Plasma (Denormalized),NICOTINE_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,,9,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C147403,NICOTINESERPL,CDASHIG,2-3,,LB,NICOTINESERPL_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Serum/Plasma (Denormalized),NICOTINE_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,,10,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C147403,NICOTINEURIN,CDASHIG,2-3,,LB,NICOTINEURIN_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Urine (Denormalized),NICOTINE_LBCAT,LBCAT,,,Lab Panel Name,,1,N,text,100,,Y,N,,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C147403,NICOTINEURIN,CDASHIG,2-3,,LB,NICOTINEURIN_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Urine (Denormalized),NICOTINE_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,,2,N,text,100,,Y,N,,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C147403,NICOTINEURIN,CDASHIG,2-3,,LB,NICOTINEURIN_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Urine (Denormalized),NICOTINE_LBNAM,LBNAM,,What was the name of the laboratory used?,,,3,N,text,200,,N,N,,,,,,,,,LBNAM,LBNAM,
2025-12-31,C147403,NICOTINEURIN,CDASHIG,2-3,,LB,NICOTINEURIN_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Urine (Denormalized),NICOTINE_LBDAT,LBDAT,C82515,,Specimen Collection Date,,4,N,date,10,,N,N,,,,,,,,,LBDTC,LBDTC,
2025-12-31,C147403,NICOTINEURIN,CDASHIG,2-3,,LB,NICOTINEURIN_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Urine (Denormalized),NICOTINE_LBSPEC,LBSPEC,C70713,,Specimen Material,,5,Y,text,100,,N,N,,C78734,SPECTYPE,,,,URINE,C13283,LBSPEC,LBSPEC = URINE,
2025-12-31,C147403,NICOTINEURIN,CDASHIG,2-3,,LB,NICOTINEURIN_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Urine (Denormalized),NICOTINE_LBORRES,LBORRES,C70856,,Nicotine,,6,Y,decimal,8,2.0,N,N,,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = NICOTINE,
2025-12-31,C147403,NICOTINEURIN,CDASHIG,2-3,,LB,NICOTINEURIN_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Urine (Denormalized),NICOTINE_LBORRESU,LBORRESU,C48207,,Unit,,7,Y,text,20,,N,N,,C71620,UNIT,mg/L;ug/L;nmol/L;umol/L,mg/L;ug/L;nmol/L;umol/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = NICOTINE,
2025-12-31,C147403,NICOTINEURIN,CDASHIG,2-3,,LB,NICOTINEURIN_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Urine (Denormalized),NICOTINE_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,,8,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C147403,NICOTINEURIN,CDASHIG,2-3,,LB,NICOTINEURIN_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Urine (Denormalized),NICOTINE_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,,9,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C147403,NICOTINEURIN,CDASHIG,2-3,,LB,NICOTINEURIN_DENORMALIZED,Denormalized,Local Processing,,Nicotine Concentration in Urine (Denormalized),NICOTINE_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,,10,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBCAT,LBCAT,,,Lab Panel Name,,1,N,text,100,,Y,N,,,,,,,URINALYSIS,,LBCAT,LBCAT = URINALYSIS,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,,2,N,text,100,,Y,N,,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBNAM,LBNAM,,What was the name of the laboratory used?,,,3,N,text,200,,N,N,,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBDAT,LBDAT,C82515,,Specimen Collection Date,,4,N,date,10,,N,N,,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBSPEC,LBSPEC,C70713,,Specimen Material,,5,Y,text,100,,N,N,,C78734,SPECTYPE,,,,URINE,C13283,LBSPEC,LBSPEC = URINE,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBFAST,LBFAST,C93566,Was the subject fasting?,,,6,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBORRES,LBORRES,C70856,,Nitrite,,7,Y,decimal,8,2.0,N,N,,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = NITRITE,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBORRESU,LBORRESU,C48207,,Unit,,8,Y,text,20,,N,N,,C71620,UNIT,g/L;mg/L;mmol/L,g/L;mg/L;mmol/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = NITRITE,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,,9,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,,10,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64810,NITRITEURIN,CDASHIG,2-3,,LB,NITRITEURIN_DENORMALIZED,Denormalized,Local Processing,,Nitrite Concentration in Urine (Denormalized),NITRITE_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,,11,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C147406,NORNCTNURIN,CDASHIG,2-3,,LB,NORNCTNURIN_DENORMALIZED,Denormalized,Local Processing,,Nornicotine Concentration in Urine (Denormalized),NORNCTN_LBCAT,LBCAT,,,Lab Panel Name,,1,N,text,100,,Y,N,,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C147406,NORNCTNURIN,CDASHIG,2-3,,LB,NORNCTNURIN_DENORMALIZED,Denormalized,Local Processing,,Nornicotine Concentration in Urine (Denormalized),NORNCTN_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,,2,N,text,100,,Y,N,,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C147406,NORNCTNURIN,CDASHIG,2-3,,LB,NORNCTNURIN_DENORMALIZED,Denormalized,Local Processing,,Nornicotine Concentration in Urine (Denormalized),NORNCTN_LBNAM,LBNAM,,What was the name of the laboratory used?,,,3,N,text,200,,N,N,,,,,,,,,LBNAM,LBNAM,
2025-12-31,C147406,NORNCTNURIN,CDASHIG,2-3,,LB,NORNCTNURIN_DENORMALIZED,Denormalized,Local Processing,,Nornicotine Concentration in Urine (Denormalized),NORNCTN_LBDAT,LBDAT,C82515,,Specimen Collection Date,,4,N,date,10,,N,N,,,,,,,,,LBDTC,LBDTC,
2025-12-31,C147406,NORNCTNURIN,CDASHIG,2-3,,LB,NORNCTNURIN_DENORMALIZED,Denormalized,Local Processing,,Nornicotine Concentration in Urine (Denormalized),NORNCTN_LBSPEC,LBSPEC,C70713,,Specimen Material,,5,Y,text,100,,N,N,,C78734,SPECTYPE,,,,URINE,C13283,LBSPEC,LBSPEC = URINE,
2025-12-31,C147406,NORNCTNURIN,CDASHIG,2-3,,LB,NORNCTNURIN_DENORMALIZED,Denormalized,Local Processing,,Nornicotine Concentration in Urine (Denormalized),NORNCTN_LBORRES,LBORRES,C70856,,Nornicotine,,6,Y,decimal,8,2.0,N,N,,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = NORNCTN,
2025-12-31,C147406,NORNCTNURIN,CDASHIG,2-3,,LB,NORNCTNURIN_DENORMALIZED,Denormalized,Local Processing,,Nornicotine Concentration in Urine (Denormalized),NORNCTN_LBORRESU,LBORRESU,C64571,,Unit,,7,Y,text,20,,N,N,,C71620,UNIT,,,,ug/L,C67306,LBORRESU;LBTESTCD;LBTEST,LBORRESU = ug/L when LBTESTCD = NORNCTN,
2025-12-31,C147406,NORNCTNURIN,CDASHIG,2-3,,LB,NORNCTNURIN_DENORMALIZED,Denormalized,Local Processing,,Nornicotine Concentration in Urine (Denormalized),NORNCTN_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,,8,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C147406,NORNCTNURIN,CDASHIG,2-3,,LB,NORNCTNURIN_DENORMALIZED,Denormalized,Local Processing,,Nornicotine Concentration in Urine (Denormalized),NORNCTN_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,,9,N,decimal,8,2.0,N,N,,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C147406,NORNCTNURIN,CDASHIG,2-3,,LB,NORNCTNURIN_DENORMALIZED,Denormalized,Local Processing,,Nornicotine Concentration in Urine (Denormalized),NORNCTN_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,,10,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C74686,OCCBLDSTOOL,CDASHIG,2-3,,LB,OCCBLDSTOOL_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Stool (Denormalized),OCCBLD_LBCAT,LBCAT,,,Lab Panel Name,,1,N,text,100,,Y,N,,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C74686,OCCBLDSTOOL,CDASHIG,2-3,,LB,OCCBLDSTOOL_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Stool (Denormalized),OCCBLD_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,,2,N,text,100,,Y,N,,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C74686,OCCBLDSTOOL,CDASHIG,2-3,,LB,OCCBLDSTOOL_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Stool (Denormalized),OCCBLD_LBNAM,LBNAM,,What was the name of the laboratory used?,,,3,N,text,200,,N,N,,,,,,,,,LBNAM,LBNAM,
2025-12-31,C74686,OCCBLDSTOOL,CDASHIG,2-3,,LB,OCCBLDSTOOL_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Stool (Denormalized),OCCBLD_LBDAT,LBDAT,C82515,,Specimen Collection Date,,4,N,date,10,,N,N,,,,,,,,,LBDTC,LBDTC,
2025-12-31,C74686,OCCBLDSTOOL,CDASHIG,2-3,,LB,OCCBLDSTOOL_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Stool (Denormalized),OCCBLD_LBSPEC,LBSPEC,C70713,,Specimen Material,,5,Y,text,100,,N,N,,C78734,SPECTYPE,,,,STOOL,C13234,LBSPEC,LBSPEC = STOOL,
2025-12-31,C74686,OCCBLDSTOOL,CDASHIG,2-3,,LB,OCCBLDSTOOL_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Stool (Denormalized),OCCBLD_LBFAST,LBFAST,C93566,Was the subject fasting?,,,6,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C74686,OCCBLDSTOOL,CDASHIG,2-3,,LB,OCCBLDSTOOL_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Stool (Denormalized),OCCBLD_LBORRES,LBORRES,C70856,,Occult Blood,,7,Y,decimal,8,2.0,N,N,,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = OCCBLD,
2025-12-31,C74686,OCCBLDURINPRES,CDASHIG,2-3,,LB,OCCBLDURINPRES_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Urine (Denormalized),OCCBLD_LBCAT,LBCAT,,,Lab Panel Name,,1,N,text,100,,Y,N,,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C74686,OCCBLDURINPRES,CDASHIG,2-3,,LB,OCCBLDURINPRES_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Urine (Denormalized),OCCBLD_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,,2,N,text,100,,Y,N,,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C74686,OCCBLDURINPRES,CDASHIG,2-3,,LB,OCCBLDURINPRES_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Urine (Denormalized),OCCBLD_LBNAM,LBNAM,,What was the name of the laboratory used?,,,3,N,text,200,,N,N,,,,,,,,,LBNAM,LBNAM,
2025-12-31,C74686,OCCBLDURINPRES,CDASHIG,2-3,,LB,OCCBLDURINPRES_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Urine (Denormalized),OCCBLD_LBDAT,LBDAT,C82515,,Specimen Collection Date,,4,N,date,10,,N,N,,,,,,,,,LBDTC,LBDTC,
2025-12-31,C74686,OCCBLDURINPRES,CDASHIG,2-3,,LB,OCCBLDURINPRES_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Urine (Denormalized),OCCBLD_LBSPEC,LBSPEC,C70713,,Specimen Material,,5,Y,text,100,,N,N,,C78734,SPECTYPE,,,,URINE,C13283,LBSPEC,LBSPEC = URINE,
2025-12-31,C74686,OCCBLDURINPRES,CDASHIG,2-3,,LB,OCCBLDURINPRES_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Urine (Denormalized),OCCBLD_LBFAST,LBFAST,C93566,Was the subject fasting?,,,6,N,text,1,,N,N,,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C74686,OCCBLDURINPRES,CDASHIG,2-3,,LB,OCCBLDURINPRES_DENORMALIZED,Denormalized,Local Processing,,Occult Blood Presence in Urine (Denormalized),OCCBLD_LBORRES,LBORRES,C70856,,Occult Blood,,7,Y,decimal,8,2.0,N,N,,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = OCCBLD,
2025-12-31,C64857,PHOSSERPL,CDASHIG,2-3,,LB,PHOSSERPL_DENORMALIZED,Denormalized,Local Processing,,Phosphate Concentration in Serum or Plasma (Denormalized),PHOS_LBCAT,LBCAT,,,Lab Panel Name,,1,N,text,100,,Y,N,,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C64857,PHOSSERPL,CDASHIG,2-3,,LB,PHOSSERPL_DENORMALIZED,Denormalized,Local Processing,,Phosphate Concentration in Serum or Plasma (Denormalized),PHOS_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,,2,N,text,100,,Y,N,,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64857,PHOSSERPL,CDASHIG,2-3,,LB,PHOSSERPL_DENORMALIZED,Denormalized,Local Processing,,Phosphate Concentration in Serum or Plasma (Denormalized),PHOS_LBNAM,LBNAM,,What was the name of the laboratory used?,,,3,N,text,200,,N,N,,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64857,PHOSSERPL,CDASHIG,2-3,,LB,PHOSSERPL_DENORMALIZED,Denormalized,Local Processing,,Phosphate Concentration in Serum or Plasma (Denormalized),PHOS_LBDAT,LBDAT,C82515,,Specimen Collection Date,,4,N,date,10,,N,N,,,,,,,,,LBDTC,LBDTC,
